hrv,noise_db,movement,light_lux,temperature_c,Emotion
96.130982915134,36.31547182211404,0.04599995793179758,400.48161008906175,27.562645456203228,plain
107.51302170434661,35.19073114202987,0.057122734092456585,511.4160919396756,27.027088788342418,happy
77.21563140557905,47.38009958152202,0.05365003726544656,438.8993067597067,28.422615405681668,plain
118.38191537448903,43.96015450444968,0.04325696329538198,509.20273656094827,26.808009111278604,happy
76.22702017269728,72.42581311815366,0.9722312536603073,235.8347771231236,31.473250145363767,sad
87.6288368057415,36.86146540683724,0.07378157019307634,412.9123987591114,27.58213246915326,plain
76.50894353391595,51.92702294655638,1.0727208655655738,207.01983560572728,30.3726574998331,sad
106.46242638443968,45.72762663555492,0.06316919862938844,595.3106817246004,26.459898344208693,happy
108.80884634508618,49.498870848108474,0.11782473661529869,481.0554417248018,26.116580095228393,happy
72.22257819165091,68.44267890131212,0.22327725913607221,221.0252665051163,29.726742711733323,sad
110.76426218382542,38.454385056455294,0.08233606202746152,548.3893565831829,26.5364697808102,happy
119.72340151097738,52.97354353330219,0.13601071382743368,482.6290952919322,27.28065966414819,happy
98.03137203645421,38.58064284812156,0.07897769844358879,398.812029977809,27.304531948216002,plain
117.34231690092165,37.517820572280606,0.1950913796544711,594.990234973483,26.049321695241034,happy
80.13199354883916,39.64085961692269,0.0777663732081102,324.3189343079514,28.70791700364573,plain
121.59569078671532,49.49589294915984,0.11491912228523478,496.59873139733895,26.74925003049477,happy
97.59434366400858,38.422492006446895,0.06426326822498254,456.5486129820681,27.82033063943734,plain
101.06781832311287,40.328658908720485,0.055304218260399614,528.7901603816439,26.0,happy
74.07413270313543,74.47449095096131,0.3225614144684335,153.8060356113572,29.969222678528883,sad
76.91718116373863,37.05878750948023,0.04791755636825498,327.378895734594,27.57866097665944,plain
88.57683187178812,39.81571047107591,0.06967306379384708,412.722048310244,27.066790546897032,plain
96.10680839691415,51.36484177113418,0.0,504.6788650070199,26.73680683315539,happy
90.11898774036486,39.0826755068023,0.041802369837085136,370.5860627328019,28.14987546010214,plain
76.31177725167282,67.19580924646775,0.6917974898338964,181.81576864199766,32.0,sad
115.01993487216754,42.61278578626492,0.05846153598718488,393.18777769337106,26.081417433417375,happy
102.66178172894807,38.32901440691946,0.10411824446785377,502.9127227755493,26.0,happy
102.88686326555103,49.51403925299557,0.08758564162353151,513.7152046735412,26.543389924758973,happy
128.9756135004575,41.294007030373194,0.036811896218741855,445.6281907170597,26.0,happy
87.65399385196746,35.433371443540445,0.07002759948213065,300.0752057598934,28.258678412227805,plain
70.0,83.6533625320301,1.1467214417381162,176.32928544257658,32.0,sad
96.61478935368372,38.94102562255317,0.017136755805379662,442.7603692554181,28.056630392611712,plain
84.31273576223786,37.04023657343843,0.03640654878221383,350.12023389056475,28.05771008279361,plain
89.22093082890538,41.58134998184731,0.058255672974353585,462.2990268140891,28.323768715550532,plain
93.26909328405563,34.6750800102015,0.03744579832173218,456.0138401832749,27.080796849346953,plain
90.84830005296699,38.30440991396967,0.04321266874183305,428.5783849226181,26.996748922086596,plain
76.26448062430644,67.75037977130374,0.5248966897358038,202.55859136754282,29.979925417710273,sad
121.35083494841037,44.95738600952703,0.15175744875668606,478.95629364269416,26.618744651241176,happy
96.99451814598119,37.47300261617641,0.05584093878637514,396.71250308481416,28.01215304167993,plain
91.97830601468134,39.90482655014604,0.0476278799649781,433.2166598810518,26.75222874070503,plain
73.86314389976548,64.51504313370052,0.7659975974570161,260.51312497805446,30.54496351723898,sad
80.81333747018412,52.740289244583806,0.6764652888192904,205.7987715465914,30.45454430312673,sad
120.8870335873254,41.47072817407303,0.1867336811600732,549.0214339402203,26.774407184726407,happy
106.60625013638534,48.771436295424394,0.1347211607975343,508.12674466718056,26.5653272146702,happy
83.03862300507105,59.39827871278979,0.6560960464332736,199.0564702134073,32.0,sad
70.0,74.78162261981461,0.38247248016920093,167.57339673099543,31.934862142358703,sad
114.71219855030104,52.107452574165876,0.08176855098445499,532.986159447195,26.256489472549557,happy
79.72250181147737,35.13097504054052,0.08400100590859835,416.697331473453,28.244542925889387,plain
83.10393222569094,41.6599468400523,0.06115288646110185,339.3600122071456,28.76513487830546,plain
73.96135672552168,68.83260481117635,0.7523296901053709,236.40111893853967,30.87558989864861,sad
104.19727310283962,44.31040235925958,0.20778247494294183,510.1099420563645,26.925420939342285,happy
92.16530311925018,32.160088340180465,0.08727103431316188,378.71700201569143,28.257167733722994,plain
70.0,78.25837809292896,1.0013261380321232,243.31507629229142,31.847409834672742,sad
106.47064670997874,42.35666852709282,0.03748873952542157,419.9526242904089,28.292719988612117,plain
108.17900185019451,39.53998262742707,0.0,412.36998752147633,28.5203061159872,plain
121.21816166929354,49.60385810974884,0.0997048750043674,522.4663684289422,26.0,happy
77.14259155543363,38.76812222306283,0.06802608419884706,373.3106474719631,29.076224490957355,plain
82.47830747121506,35.62231707993549,0.07456650209819987,430.8162457638157,28.213401269535247,plain
124.68272833254247,42.71537965918421,0.0636759912322975,477.9162089242156,26.870141500488796,happy
120.5335380167923,48.33036214014071,0.07974904004917413,551.9531876884602,26.0,happy
79.98950582589346,83.80943717894488,0.5267097376369536,141.7493890338486,30.018480703050678,sad
70.0,74.70919672428681,0.834907163621206,165.21466210188572,31.570074631077134,sad
82.63338401338774,62.03461824074202,0.6362631400547932,198.5772784664941,31.544722696568023,sad
78.14545314853504,74.11134357003719,0.7387510270445903,203.19754681561417,31.51188620097082,sad
70.0,66.93649867490755,0.44830350996445495,258.314785903896,32.0,sad
120.0242255727564,31.310042937913174,0.030450480526109866,502.3293088702715,26.996896733121392,happy
111.82445548329886,43.707679161173466,0.008782331184247677,511.19609621798526,26.47279509337738,happy
82.63285012249955,53.178888568998715,0.8351077191599792,272.1343304313959,30.698268423328262,sad
74.08219067370109,37.876722208242036,0.04031773354406029,372.8968251337253,27.93940838566949,plain
72.09566934706523,72.95584606794804,0.641030926074528,172.0456236940195,30.604258548435038,sad
70.0,69.77566281453508,1.0619757981723132,185.4309594539066,30.435190033501954,sad
70.0,72.83195353152323,0.9319620303823203,141.3056739581039,31.25323657619526,sad
76.28068327938315,59.98376253072089,0.973217866386463,204.21825357965815,31.614815812319538,sad
74.10540583737631,57.0557659046045,0.9251395032594659,238.21607973043075,29.309697668685725,sad
78.55457587388808,35.347946810747324,0.009907397879535138,418.4029056336914,27.650131030549943,plain
90.61278740687624,39.47997331423882,0.07723046770940786,462.1737923239916,28.76894894375924,plain
72.31341195883005,73.94290206346183,0.7682526829790661,224.8180110553716,31.092894227264487,sad
110.83827402826346,51.45464381724503,0.10468720361440638,482.57284754014717,27.135614336817824,happy
119.9190760906563,51.43861870033358,0.11384855568043381,497.75380930018207,26.230463019614987,happy
115.56483156705413,50.741629567971536,0.1243170330812211,568.7861260101071,27.11306708906784,happy
92.258586678297,36.5497067275509,0.03402401424593969,477.3699431623421,28.131498187343077,plain
83.19137647012334,41.81384944772364,0.050501564841574094,380.3665341190238,27.826296101626458,plain
90.46775917585555,38.69394104899057,0.03170227550951238,454.7361891352235,27.659476677872526,plain
85.71992028467757,37.846727998104896,0.03212316502447159,373.22152117251636,27.442407951530665,plain
130.0,48.013340087607794,0.1738315146946235,411.5155302043427,27.019913736177376,happy
110.26523505922702,39.983597653348504,0.07724112485980708,432.4319963932036,27.26936014626671,happy
118.62761805033144,51.74671772653376,0.11479404855430299,520.6416978439704,26.162879934827124,happy
95.93393626177306,40.70220689926692,0.038722677994221875,379.1842111623298,28.18261870011196,plain
85.83946756391008,39.74732540138236,0.058238903666586087,403.0869338823514,28.722392077225773,plain
118.00445625961675,45.16491288313166,0.13512034464996986,530.2268883877491,27.18764566065702,happy
105.2810157891638,50.001603531133995,0.08078156230791556,474.08114308541417,26.921891100806015,happy
70.0,36.32131879778742,0.0634818191088586,458.60076876810274,27.64709123579118,plain
92.22200861181136,38.89650078869295,0.04892775613577095,422.2239878589466,27.79506015964881,plain
104.74340887745653,51.88080030116534,0.11184827777285684,488.87275987562793,26.0,happy
114.18530464397504,39.46657184764295,0.12877919608672242,558.7179689655978,26.469577166544035,happy
95.01065883533842,41.023299453797975,0.034296192609739054,363.6758062798521,28.342725055681978,plain
72.59261413913103,90.0,0.690815038097819,177.70430484851545,31.267503750256804,sad
119.37668446958207,49.90840283624127,0.028050809390047934,499.99993399246483,27.46271178867562,happy
81.20457466290716,75.29555412509447,0.3801625678418568,173.7209150405694,30.902317594794948,sad
85.32985752426842,36.27616236222149,0.06300811153793684,530.4524698106146,28.059247661694002,plain
99.86454203151595,35.034682723816914,0.0655622875984583,420.6758512835479,27.921002185864037,plain
74.15169173338901,75.21585060108379,0.41686910478447997,120.60907607635666,30.655885129159486,sad
72.04943348110328,65.97651005669789,0.8883674012824289,242.07748678023302,30.958909586284676,sad
72.60675911875882,85.44956888344434,0.724835820545899,163.16784764135815,31.61245363713591,sad
78.10488257804155,80.37097905895968,0.6924834548237795,219.27912551925345,32.0,sad
72.28427763666782,79.6611653170053,0.8052514504467744,215.55682129400464,31.154993909645437,sad
70.0,65.98491639996026,0.5459247164518249,271.0584477030514,31.749230621866896,sad
110.38119285445347,46.912481638068314,0.17314628503005397,452.0951265031665,27.22942658210458,happy
89.37245338992044,36.404574603274085,0.05215036897525425,347.5713102073088,28.339896818092214,plain
81.05200892296757,64.90021485787861,0.696535341906085,183.47323075716236,31.778519862431786,sad
86.55072530044066,30.619150776403234,0.05101967531071695,415.59120204205885,27.500529295433985,plain
77.0464668354802,69.18167537071345,0.9149657400203991,178.38894851790224,32.0,sad
81.05846059185885,79.98585163473969,0.7532283831011989,177.59316789438753,30.56865229647313,sad
93.58677549494959,39.23985805694114,0.03492237675315306,410.973917470238,27.981922910280375,plain
75.89999027385412,62.01729372896332,0.623507184436812,238.37577061726387,30.076620429656227,sad
78.60877479976504,69.68848244533915,0.6697267583557867,283.14789408742183,31.64586930888342,sad
110.2930510843703,40.64988478218672,0.11089807227029685,498.90517033355457,27.422318176424124,happy
112.75721382211927,39.2007277250985,0.10427514176539986,514.9397143147894,26.252333229041955,happy
77.45773091511894,76.58603415834514,0.792053849679333,225.06689782140893,31.805643968333698,sad
99.28691584742887,48.054687200186294,0.09084679142140994,543.3795537587823,26.0,happy
74.25521549162525,70.96634872401435,0.8328234668461414,221.26114331458496,31.853213455534874,sad
103.89700971730905,41.86743479809763,0.11782692701053878,553.928760413787,27.502421300935872,happy
78.31167006539934,39.642712868887116,0.02979448825172781,428.3849286271983,28.5997044153959,plain
93.54352922171007,42.88932299995063,0.06302213759140673,399.7699937443696,26.879558805846923,plain
118.20633417643162,45.255300335732684,0.0503191566208567,553.0545612887289,26.11210423008108,happy
88.06817979504268,40.600543359679456,0.06609146734270063,370.15055371720734,28.108947722952053,plain
70.0,66.46698203597451,0.6578639545522511,219.4228011398398,31.387863967064195,sad
71.54657097193103,76.37590267813044,0.7083371886020998,125.63662342548515,30.949968161414464,sad
105.05647613829021,35.503563237068114,0.06958480591405618,429.03028457927354,27.451866499687497,plain
108.32041517858212,42.60912313451618,0.08213275873309445,500.26262220207275,26.0,happy
75.84281992999483,57.43466466027698,0.8213700994378781,203.39554640298945,30.409398984098562,sad
84.65398187372705,37.11528208514109,0.030209435157520653,349.5219336401082,27.68683943763327,plain
97.39214926897131,41.63999014592319,0.09868813919459926,458.28317167982345,26.54032964024398,happy
76.13091445494614,59.30662641053788,0.6495422736134628,175.63181996983283,32.0,sad
80.36398819087427,36.87518935157529,0.04876325831677996,416.1016673706847,28.43892598904141,plain
106.70790622152549,42.170775623084886,0.11311794421869388,601.0322636641743,26.813944339137528,happy
90.84160804929137,39.77093431685803,0.0521399829853828,370.3672999333513,28.80732964227574,plain
127.45851323183993,50.28609482904834,0.11242125751628901,545.8830529158804,26.863634425474434,happy
117.10952799979597,44.36638934057115,0.13180631004658136,542.0646166846212,26.037356477770754,happy
114.81665871181228,45.65293278013494,0.10986105344019859,422.03129452686846,26.0,happy
70.0,69.1716006957399,1.0760970627438275,218.5648931186685,30.771891349377807,sad
